index,European,Asian,Other/Mixed,African Am./Caribbean,Hispanic/Latin American,African,
2007,98.90126958952936,0.41897271976651984,0.45044676798312666,0.0,0.22931092272099277,0.0,0.0
2008,97.5664025969838,0.98217505210873,1.1476135520808803,0.2999000333222259,0.003908765504362671,0.0,0.0
2009,92.28897947436094,4.332126801585489,2.524644219127856,0.5187565110480559,0.15147865314767134,0.1840143407299882,0.0
2010,87.97454517803168,8.655558301491043,2.4213764740920984,0.5977162265776983,0.06983125170300807,0.28097256810448074,0.0
2011,83.19702204042856,11.331277045535316,0.7954847436038864,4.240955326822564,0.29220165902083484,0.1430591845888438,0.0
2012,75.94309504319803,13.69823121348035,2.240739553194994,6.854799060972651,1.1125990360761029,0.15053609307787968,0.0
2013,86.74316146774365,6.87166210543097,0.3828614889998937,4.700058620735466,0.953998498777766,0.3482578183122542,0.0
2014,81.13150021147972,13.078330080228376,0.767174775993313,2.562799433524502,1.1327277982561572,1.32746770051793,0.0
2015,91.60365365899443,5.818249037038182,0.4834453398968911,1.0283285250723453,0.889928404419392,0.17639503457875788,0.0
2016,93.61410108487537,2.8002359059742217,0.10880398035693296,1.7302750404941785,1.611508344687004,0.13507564361228241,0.0
2017,90.20148307159621,4.8175556526088865,0.6077377920372974,1.757369193784428,2.050299851734528,0.5655544382386528,0.0
2018,89.1128160923559,8.150966592778731,0.585156640516652,0.9410911639818456,0.670277152862845,0.5396923575040329,0.0
2019,92.55724930672571,2.8997360497801496,1.8570168484787648,1.4097075615682189,1.213095268349289,0.06319496509786422,0.0
