index,European,Other/Mixed,Asian,In Part Not Recorded,African Am./Caribbean,Hispanic/Latin American,African
2007,87.45389008519801,1.5288830633835784,2.9896545267297068,6.336485347813875,0.7347158505757888,0.9481790094560435,0.008192116842992229
2008,86.56309068419904,1.1869027365175,4.2875255237496654,7.263141925206705,0.699339130327091,0.0,0.0
2009,81.77536398050373,3.9544563679251796,9.248798611544713,3.2659752754615057,1.1642292630986844,0.2786524999433633,0.3125240015228362
2010,80.83091244695402,2.4126445342000467,10.870607762622909,5.26538118782667,0.3416008252801045,0.041831721442566916,0.23702152167368717
2011,69.13275815688534,2.6040644436738636,19.840577592699077,4.880273295555373,2.888465139203026,0.49041954354174333,0.16344182844157448
2012,62.1381716505793,4.561912602939328,25.248692079139257,5.746508834946189,1.3257397589401774,0.47788293636215695,0.50109213709359
2013,71.71069107288864,0.911059477036381,17.71502081671396,5.203542738806213,3.5169217688485106,0.51349368643522,0.4292704392710861
2014,63.41732021522848,1.1633336550766644,24.602537165806922,8.020669456454414,1.7674394086666256,1.005050183055334,0.023649915711557935
2015,72.12452424705064,0.4972169061842503,14.97015098079291,9.692105587030712,2.0067304934622086,0.2666368890866702,0.442634896392602
2016,66.58958396057282,4.270779679224044,10.072753660893092,15.215680340225187,2.3364911235340955,1.2304078359214938,0.2843033996292687
2017,74.59701414017688,0.3262768695939722,5.908845110054899,15.220643323916097,2.1131672168424918,1.5277845822533715,0.3062687571622768
2018,61.087625304543245,0.2870877557491981,17.88811564015998,18.825520296109367,0.5546250377320088,1.2111518498277003,0.1458741158784973
2019,76.62082557337698,0.1882590709600311,9.001117570671623,11.272187350131741,0.6870343312871169,1.7587414638577963,0.471834639714709
